#FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation	SampleIllumina
BD55	HG04164	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04164_ERR3243081.fasta.gz
BD57	HG04171	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04171_ERR3243082.fasta.gz
BD58	HG04173	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04173_ERR3243064.fasta.gz
BD58	HG04174	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04174_ERR3989251.fasta.gz
BD58	HG04175	HG04173	HG04174	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04175_ERR3989252.fasta.gz
BD59	HG04176	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04176_ERR3243083.fasta.gz
BD59	HG04177	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04177_ERR3243084.fasta.gz
BD6	HG03593	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03593_ERR3242860.fasta.gz
BD60	HG04180	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04180_ERR3243069.fasta.gz
BD61	HG04182	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04182_ERR3243065.fasta.gz
BD61	HG04183	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04183_ERR3243066.fasta.gz
BD61	HG04184	HG04182	HG04183	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04184_ERR3989253.fasta.gz
BD62	HG04185	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04185_ERR3243059.fasta.gz
BD62	HG04186	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04186_ERR3242861.fasta.gz
BD62	HG04187	HG04185	HG04186	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04187_ERR3989254.fasta.gz
BD63	HG04188	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04188_ERR3243085.fasta.gz
BD63	HG04189	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04189_ERR3243086.fasta.gz
BD64	HG04191	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04191_ERR3989255.fasta.gz
BD64	HG04192	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04192_ERR3989256.fasta.gz
BD64	HG04193	HG04191	HG04192	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04193_ERR3989257.fasta.gz
BD65	HG04194	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04194_ERR3243087.fasta.gz
BD65	HG04195	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04195_ERR3243088.fasta.gz
BD7	HG03594	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03594_ERR3242838.fasta.gz
BD7	HG03595	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03595_ERR3242839.fasta.gz
BD7	HG03596	HG03594	HG03595	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03596_ERR3989183.fasta.gz
BD8	HG03598	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03598_ERR3242862.fasta.gz
HG03009	HG03009	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03009_ERR3242842.fasta.gz
HG03812	HG03812	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03812_ERR3242843.fasta.gz
HG03902	HG03902	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03902_ERR3242845.fasta.gz
HG03916	HG03916	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03916_ERR3242850.fasta.gz
GIH001	NA20868	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20868_ERR3240105.fasta.gz
GIH002	NA20886	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20886_ERR3240024.fasta.gz
GIH003	NA20910	NA20909	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20910_ERR3240043.fasta.gz
NA20845	NA20845	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20845_ERR3239997.fasta.gz
NA20846	NA20846	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20846_ERR3239998.fasta.gz
NA20847	NA20847	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20847_ERR3239999.fasta.gz
NA20849	NA20849	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20849_ERR3240000.fasta.gz
NA20850	NA20850	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20850_ERR3240001.fasta.gz
NA20851	NA20851	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20851_ERR3240002.fasta.gz
NA20852	NA20852	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20852_ERR3240003.fasta.gz
NA20853	NA20853	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20853_ERR3240004.fasta.gz
NA20854	NA20854	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20854_ERR3240005.fasta.gz
NA20856	NA20856	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20856_ERR3240006.fasta.gz
NA20858	NA20858	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20858_ERR3240007.fasta.gz
NA20859	NA20859	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20859_ERR3240008.fasta.gz
NA20861	NA20861	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20861_ERR3240009.fasta.gz
NA20862	NA20862	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20862_ERR3240010.fasta.gz
NA20863	NA20863	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20863_ERR3240102.fasta.gz
NA20864	NA20864	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20864_ERR3240103.fasta.gz
NA20866	NA20866	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20866_ERR3240011.fasta.gz
NA20867	NA20867	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20867_ERR3240104.fasta.gz
NA20869	NA20869	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20869_ERR3240012.fasta.gz
NA20870	NA20870	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20870_ERR3240013.fasta.gz
NA20872	NA20872	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20872_ERR3240014.fasta.gz
NA20874	NA20874	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20874_ERR3240015.fasta.gz
NA20875	NA20875	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20875_ERR3240016.fasta.gz
NA20876	NA20876	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20876_ERR3240017.fasta.gz
NA20877	NA20877	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20877_ERR3240018.fasta.gz
NA20878	NA20878	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20878_ERR3240019.fasta.gz
NA20881	NA20881	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20881_ERR3240020.fasta.gz
NA20882	NA20882	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20882_ERR3240021.fasta.gz
NA20884	NA20884	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20884_ERR3240022.fasta.gz
NA20885	NA20885	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20885_ERR3240023.fasta.gz
NA20887	NA20887	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20887_ERR3240025.fasta.gz
NA20888	NA20888	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20888_ERR3240026.fasta.gz
NA20889	NA20889	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20889_ERR3240027.fasta.gz
NA20890	NA20890	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20890_ERR3240028.fasta.gz
NA20891	NA20891	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20891_ERR3240029.fasta.gz
NA20892	NA20892	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20892_ERR3240030.fasta.gz
NA20894	NA20894	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20894_ERR3240031.fasta.gz
NA20895	NA20895	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20895_ERR3240032.fasta.gz
NA20896	NA20896	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20896_ERR3240033.fasta.gz
NA20897	NA20897	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20897_ERR3240034.fasta.gz
NA20899	NA20899	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20899_ERR3240035.fasta.gz
NA20900	NA20900	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20900_ERR3240036.fasta.gz
NA20901	NA20901	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20901_ERR3240037.fasta.gz
NA20902	NA20902	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20902_ERR3240038.fasta.gz
NA20903	NA20903	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20903_ERR3240039.fasta.gz
NA20904	NA20904	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20904_ERR3240040.fasta.gz
NA20905	NA20905	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20905_ERR3240106.fasta.gz
NA20906	NA20906	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20906_ERR3240041.fasta.gz
NA20908	NA20908	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20908_ERR3240042.fasta.gz
NA20911	NA20911	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20911_ERR3240044.fasta.gz
NA21086	NA21086	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21086_ERR3240045.fasta.gz
NA21087	NA21087	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21087_ERR3240107.fasta.gz
NA21088	NA21088	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21088_ERR3240046.fasta.gz
NA21089	NA21089	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21089_ERR3240047.fasta.gz
NA21090	NA21090	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21090_ERR3240048.fasta.gz
NA21091	NA21091	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21091_ERR3240049.fasta.gz
NA21092	NA21092	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21092_ERR3240050.fasta.gz
NA21093	NA21093	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21093_ERR3240108.fasta.gz
NA21094	NA21094	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21094_ERR3240051.fasta.gz
NA21095	NA21095	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21095_ERR3240109.fasta.gz
NA21097	NA21097	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21097_ERR3240052.fasta.gz
NA21098	NA21098	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21098_ERR3240053.fasta.gz
NA21099	NA21099	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21099_ERR3240054.fasta.gz
NA21100	NA21100	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21100_ERR3240055.fasta.gz
NA21101	NA21101	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21101_ERR3240056.fasta.gz
NA21102	NA21102	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21102_ERR3240057.fasta.gz
NA21103	NA21103	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21103_ERR3240058.fasta.gz
NA21104	NA21104	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21104_ERR3240059.fasta.gz
NA21105	NA21105	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21105_ERR3240060.fasta.gz
NA21106	NA21106	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21106_ERR3240061.fasta.gz
NA21107	NA21107	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21107_ERR3240062.fasta.gz
NA21108	NA21108	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21108_ERR3240063.fasta.gz
NA21109	NA21109	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21109_ERR3240064.fasta.gz
NA21110	NA21110	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21110_ERR3240065.fasta.gz
NA21111	NA21111	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21111_ERR3240066.fasta.gz
NA21112	NA21112	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21112_ERR3240067.fasta.gz
NA21113	NA21113	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21113_ERR3240068.fasta.gz
NA21114	NA21114	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21114_ERR3240110.fasta.gz
NA21115	NA21115	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21115_ERR3240069.fasta.gz
NA21116	NA21116	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21116_ERR3240070.fasta.gz
NA21117	NA21117	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21117_ERR3240071.fasta.gz
NA21118	NA21118	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21118_ERR3240072.fasta.gz
NA21119	NA21119	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21119_ERR3240073.fasta.gz
NA21120	NA21120	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21120_ERR3240074.fasta.gz
NA21122	NA21122	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21122_ERR3240075.fasta.gz
NA21123	NA21123	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21123_ERR3240076.fasta.gz
NA21124	NA21124	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21124_ERR3240111.fasta.gz
NA21125	NA21125	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21125_ERR3240077.fasta.gz
NA21126	NA21126	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21126_ERR3240112.fasta.gz
NA21127	NA21127	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21127_ERR3240078.fasta.gz
NA21128	NA21128	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21128_ERR3240079.fasta.gz
NA21129	NA21129	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21129_ERR3240113.fasta.gz
NA21130	NA21130	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21130_ERR3240080.fasta.gz
NA21133	NA21133	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21133_ERR3240081.fasta.gz
NA21135	NA21135	0	0	1	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21135_ERR3240082.fasta.gz
NA21137	NA21137	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21137_ERR3240083.fasta.gz
NA21141	NA21141	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21141_ERR3240084.fasta.gz
NA21142	NA21142	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21142_ERR3240085.fasta.gz
NA21143	NA21143	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21143_ERR3240086.fasta.gz
NA21144	NA21144	0	0	2	GIH	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA21144_ERR3240087.fasta.gz
HG03871	HG03871	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03871_ERR3243149.fasta.gz
HG04206	HG04206	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04206_ERR3243133.fasta.gz
HG04239	HG04239	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04239_ERR3243140.fasta.gz
IT001	HG03713	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03713_ERR3242698.fasta.gz
IT002	HG03719	HG03725	HG03722	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03719_ERR3989207.fasta.gz
IT002	HG03722	0	0	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03722_ERR3242702.fasta.gz
IT002	HG03725	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03725_ERR3989209.fasta.gz
IT003	HG03721	0	0	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03721_ERR3989208.fasta.gz
IT003	HG03727	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03727_ERR3242704.fasta.gz
IT003	HG03732	HG03727	HG03721	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03732_ERR3989210.fasta.gz
IT004	HG03772	0	0	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03772_ERR3242713.fasta.gz
IT004	HG03773	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03773_ERR3242712.fasta.gz
IT006	HG03874	0	0	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03874_ERR3242722.fasta.gz
IT007	HG04018	0	0	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04018_ERR3242913.fasta.gz
IT009	HG03714	0	0	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03714_ERR3242700.fasta.gz
IT009	HG03716	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03716_ERR3242699.fasta.gz
IT010	HG03717	0	0	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03717_ERR3242701.fasta.gz
IT010	HG03718	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03718_ERR3242912.fasta.gz
IT011	HG03730	0	0	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03730_ERR3242703.fasta.gz
IT013	HG03729	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03729_ERR3242705.fasta.gz
IT013	HG03731	0	0	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03731_ERR3242706.fasta.gz
IT015	HG03742	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03742_ERR3242914.fasta.gz
IT016	HG03770	0	0	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03770_ERR3242708.fasta.gz
IT016	HG03771	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03771_ERR3242707.fasta.gz
IT018	HG03781	0	0	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03781_ERR3242710.fasta.gz
IT019	HG03779	0	0	1	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03779_ERR3242915.fasta.gz
IT020	HG03774	0	0	2	ITU	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03774_ERR3243112.fasta.gz
